rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
INDORES13DEL01 ,25.0,4.7,22.745049,75.892471,22.815049,75.962471,29-03-2022,sunny,jam,1,meal,scooter,0.0,no,metropolitian,18,INDO,29,3,tuesday,0,10.0,19.0,evening,10.58713106938149,long
VADRES010DEL01 ,27.0,4.9,22.310329,73.169083,22.420329,73.279083,12-03-2022,fog,low,2,buffet,scooter,1.0,no,metropolitian,28,VAD,12,3,saturday,1,10.0,23.0,night,16.659974055073302,very_long
JAPRES18DEL02 ,30.0,4.9,26.913987,75.752891,26.963987,75.802891,05-03-2022,stormy,jam,1,drinks,scooter,0.0,no,metropolitian,26,JAP,5,3,saturday,1,10.0,19.0,evening,7.448303502970493,medium
CHENRES11DEL03 ,21.0,4.5,13.064181,80.236442,13.094181,80.266442,03-04-2022,sandstorms,low,1,meal,scooter,0.0,no,urban,10,CHEN,3,4,sunday,1,10.0,23.0,night,4.656811824870756,short
RANCHIRES06DEL02 ,34.0,3.7,23.357804,85.325146,23.437804,85.405146,27-03-2022,sunny,jam,1,drinks,motorcycle,0.0,no,urban,32,RANCHI,27,3,sunday,1,10.0,19.0,evening,12.074114327172765,long
BANGRES09DEL03 ,31.0,4.8,12.934179,77.615797,12.994179,77.675797,03-04-2022,sunny,medium,0,meal,motorcycle,1.0,no,metropolitian,26,BANG,3,4,sunday,1,5.0,17.0,afternoon,9.315729044609785,medium
JAPRES15DEL02 ,28.0,4.7,26.891191,75.802083,26.911191,75.822083,15-03-2022,stormy,low,2,snack,scooter,1.0,no,metropolitian,18,JAP,15,3,tuesday,0,15.0,9.0,morning,2.979763497462109,short
PUNERES17DEL02 ,34.0,4.7,18.530963,73.828972,18.580963,73.878972,07-03-2022,stormy,medium,2,drinks,scooter,1.0,no,metropolitian,28,PUNE,7,3,monday,0,5.0,17.0,afternoon,7.66101794664148,medium
JAPRES03DEL03 ,,,26.913483,75.803139,27.003483,75.893139,02-03-2022,cloudy,medium,1,drinks,motorcycle,1.0,no,metropolitian,35,JAP,2,3,wednesday,0,,,,13.405918573024547,long
RANCHIRES15DEL03 ,34.0,4.8,23.369746,85.33982,23.399746,85.36982,03-04-2022,stormy,low,1,meal,motorcycle,1.0,no,metropolitian,29,RANCHI,3,4,sunday,1,15.0,23.0,night,4.5279972125744,short
KNPRES04DEL03 ,30.0,4.1,26.471529,80.313458,26.531529,80.373458,13-02-2022,windy,jam,1,snack,scooter,1.0,no,metropolitian,33,KNP,13,2,sunday,1,10.0,21.0,night,8.953221744543825,medium
PUNERES05DEL01 ,25.0,4.7,18.543626,73.905101,18.583626,73.945101,11-03-2022,sunny,high,2,drinks,scooter,,no,metropolitian,15,PUNE,11,3,friday,0,10.0,12.0,morning,6.128684140033282,medium
ALHRES07DEL03 ,38.0,4.6,25.449659,81.839744,25.589659,81.979744,18-02-2022,cloudy,jam,0,meal,motorcycle,1.0,yes,metropolitian,46,ALH,18,2,friday,0,10.0,21.0,night,20.96904515850951,very_long
JAPRES15DEL01 ,35.0,4.7,26.891191,75.802083,26.901191,75.812083,28-03-2022,sandstorms,high,2,meal,motorcycle,0.0,no,metropolitian,26,JAP,28,3,monday,0,15.0,11.0,morning,1.4899109729390851,short
VADRES04DEL02 ,21.0,4.5,,,,,01-04-2022,fog,medium,2,drinks,scooter,0.0,no,urban,14,VAD,1,4,friday,0,10.0,18.0,evening,,
SURRES06DEL02 ,22.0,4.8,21.185047,72.80859,21.205047,72.82859,09-03-2022,sandstorms,low,2,meal,scooter,1.0,no,urban,13,SUR,9,3,wednesday,0,15.0,9.0,morning,3.040554821797033,short
MUMRES01DEL03 ,38.0,4.9,19.12663,72.829976,19.21663,72.919976,04-03-2022,windy,jam,0,snack,motorcycle,3.0,yes,metropolitian,53,MUM,4,3,friday,0,10.0,20.0,evening,13.765934616154562,long
INDORES15DEL01 ,36.0,4.6,22.760072,75.892574,22.800072,75.932574,05-04-2022,cloudy,high,0,drinks,motorcycle,1.0,no,urban,27,INDO,5,4,tuesday,0,5.0,14.0,afternoon,6.049788909378549,medium
SURRES12DEL02 ,31.0,4.6,21.183434,72.814492,21.203434,72.834492,03-03-2022,cloudy,low,2,buffet,motorcycle,0.0,no,metropolitian,19,SUR,3,3,thursday,0,10.0,8.0,morning,3.0405702571576674,short
MYSRES09DEL01 ,26.0,4.7,12.323194,76.630583,12.333194,76.640583,13-03-2022,sunny,low,1,meal,scooter,1.0,no,metropolitian,20,MYS,13,3,sunday,1,15.0,9.0,morning,1.5545086492841058,short
LUDHRES19DEL01 ,21.0,5.0,30.902872,75.826808,30.972872,75.896808,14-02-2022,sunny,jam,2,snack,scooter,1.0,no,,24,LUDH,14,2,monday,0,10.0,21.0,night,10.254615880615221,long
SURRES01DEL03 ,29.0,4.9,21.186438,72.794115,21.276438,72.884115,23-03-2022,sunny,medium,2,drinks,electric_scooter,1.0,no,urban,12,SUR,23,3,wednesday,0,5.0,18.0,evening,13.680927409309072,long
INDORES01DEL03 ,35.0,4.6,22.695207,75.866059,22.725207,75.896059,09-03-2022,fog,low,0,snack,motorcycle,1.0,no,urban,29,INDO,9,3,wednesday,0,5.0,23.0,night,4.5384079078628705,short
KOCRES13DEL01 ,28.0,5.0,9.991703,76.293136,10.031703,76.333136,11-02-2022,cloudy,medium,2,drinks,electric_scooter,1.0,no,urban,19,KOC,11,2,friday,0,5.0,16.0,afternoon,6.242426324082786,medium
PUNERES07DEL03 ,36.0,4.6,18.546947,73.900626,18.636947,73.990626,02-04-2022,sunny,jam,1,meal,scooter,1.0,no,metropolitian,15,PUNE,2,4,saturday,1,5.0,19.0,evening,13.7884543583669,long
MYSRES12DEL03 ,33.0,4.8,12.284747,76.625861,12.344747,76.685861,01-03-2022,cloudy,medium,1,snack,scooter,0.0,no,metropolitian,16,MYS,1,3,tuesday,0,15.0,18.0,evening,9.32728515796102,medium
CHENRES010DEL02 ,27.0,4.7,13.066762,80.251865,13.146762,80.331865,04-03-2022,cloudy,medium,1,meal,scooter,1.0,no,metropolitian,33,CHEN,4,3,friday,0,10.0,17.0,afternoon,12.417487520918895,long
INDORES07DEL01 ,30.0,4.9,22.722634,75.886959,22.732634,75.896959,17-03-2022,cloudy,low,2,meal,motorcycle,1.0,no,urban,17,INDO,17,3,thursday,0,5.0,9.0,morning,1.5127140854704322,short
CHENRES20DEL02 ,35.0,4.3,12.975996,80.221898,13.055996,80.301898,23-03-2022,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,41,CHEN,23,3,wednesday,0,15.0,19.0,evening,12.419709768770852,long
BANGRES20DEL02 ,29.0,4.7,12.972161,77.596014,13.102161,77.726014,12-03-2022,windy,medium,0,meal,motorcycle,1.0,no,metropolitian,33,BANG,12,3,saturday,1,10.0,17.0,afternoon,20.181186875221297,very_long
RANCHIRES19DEL01 ,31.0,4.8,23.333017,85.3172,23.343017,85.3272,24-03-2022,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,29,RANCHI,24,3,thursday,0,15.0,8.0,morning,1.5095756042667012,short
COIMBRES01DEL01 ,23.0,4.8,11.016298,76.972076,11.126298,77.082076,29-03-2022,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,14,COIMB,29,3,tuesday,0,10.0,22.0,night,17.137660049154135,very_long
RANCHIRES13DEL02 ,31.0,4.6,23.374989,85.335486,23.394989,85.355486,03-03-2022,cloudy,low,1,meal,scooter,1.0,no,metropolitian,19,RANCHI,3,3,thursday,0,15.0,10.0,morning,3.0186622920269803,short
SURRES04DEL03 ,39.0,4.8,21.173493,72.801953,21.233493,72.861953,24-03-2022,stormy,medium,0,buffet,motorcycle,1.0,no,metropolitian,34,SUR,24,3,thursday,0,5.0,17.0,afternoon,9.121421674135904,medium
CHENRES19DEL02 ,22.0,4.5,12.986047,80.218114,13.036047,80.268114,17-03-2022,windy,medium,2,buffet,scooter,1.0,no,metropolitian,29,CHEN,17,3,thursday,0,15.0,18.0,evening,7.762394296687464,medium
RANCHIRES12DEL01 ,25.0,4.5,,,,,16-03-2022,sandstorms,jam,1,meal,motorcycle,1.0,no,metropolitian,26,RANCHI,16,3,wednesday,0,5.0,21.0,night,,
VADRES04DEL01 ,26.0,4.5,,,,,12-03-2022,fog,medium,2,buffet,scooter,1.0,no,metropolitian,25,VAD,12,3,saturday,1,15.0,17.0,afternoon,,
MUMRES010DEL02 ,25.0,4.6,19.003517,72.82765,19.023517,72.84765,28-03-2022,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,14,MUM,28,3,monday,0,15.0,10.0,morning,3.060475538709063,short
MUMRES12DEL03 ,28.0,4.9,19.207222,72.972281,19.237222,73.002281,05-03-2022,fog,jam,2,meal,scooter,0.0,no,metropolitian,31,MUM,5,3,saturday,1,15.0,19.0,evening,4.587980157997101,short
RANCHIRES08DEL02 ,26.0,4.2,23.353783,85.326967,23.403783,85.376967,19-03-2022,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,25,RANCHI,19,3,saturday,1,5.0,22.0,night,7.546817179242812,medium
MUMRES08DEL03 ,24.0,5.0,19.065838,72.832658,19.125838,72.892658,15-03-2022,sandstorms,medium,2,meal,scooter,1.0,no,metropolitian,29,MUM,15,3,tuesday,0,5.0,17.0,afternoon,9.179276688028636,medium
KOLRES01DEL02 ,39.0,4.8,22.514688,88.393294,22.644688,88.523294,16-02-2022,sandstorms,jam,0,snack,motorcycle,1.0,no,metropolitian,35,KOL,16,2,wednesday,0,15.0,21.0,night,19.67502981142077,very_long
JAPRES07DEL02 ,20.0,3.5,26.766536,75.837333,26.846536,75.917333,27-03-2022,sunny,low,2,drinks,scooter,0.0,no,metropolitian,32,JAP,27,3,sunday,1,5.0,23.0,night,11.923472540743209,long
SURRES19DEL02 ,33.0,4.9,21.149669,72.772629,21.199669,72.822629,24-03-2022,fog,low,1,drinks,scooter,1.0,no,metropolitian,17,SUR,24,3,thursday,0,5.0,23.0,night,7.601874226722028,medium
JAPRES02DEL03 ,39.0,4.7,26.914142,75.805704,26.974142,75.865704,03-04-2022,stormy,low,1,buffet,scooter,1.0,no,metropolitian,29,JAP,3,4,sunday,1,15.0,22.0,night,8.93778311563518,medium
JAPRES19DEL03 ,20.0,4.9,26.913726,75.75282,26.973726,75.812821,01-03-2022,stormy,medium,0,drinks,motorcycle,1.0,no,urban,16,JAP,1,3,tuesday,0,10.0,18.0,evening,8.937863682516157,medium
MUMRES18DEL01 ,30.0,4.9,19.1093,72.825451,19.2193,72.935451,31-03-2022,windy,low,1,snack,motorcycle,0.0,no,metropolitian,18,MUM,31,3,thursday,0,5.0,22.0,night,16.8253834049009,very_long
CHENRES17DEL02 ,34.0,4.0,13.045479,80.23311,13.065479,80.25311,09-03-2022,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,21,CHEN,9,3,wednesday,0,15.0,8.0,morning,3.104686366912266,short
ALHRES07DEL01 ,31.0,4.7,25.449659,81.839744,25.519659,81.909744,14-02-2022,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,37,ALH,14,2,monday,0,5.0,17.0,afternoon,10.485895839678308,long
MYSRES01DEL03 ,,,12.311072,76.654878,12.401072,76.744878,06-03-2022,cloudy,jam,0,snack,motorcycle,1.0,no,metropolitian,38,MYS,6,3,sunday,1,10.0,21.0,night,13.98984971037147,long
RANCHIRES07DEL01 ,28.0,4.6,23.359407,85.325055,23.429407,85.395055,16-03-2022,fog,medium,0,meal,motorcycle,1.0,no,metropolitian,37,RANCHI,16,3,wednesday,0,15.0,18.0,evening,10.56497410160339,long
RANCHIRES05DEL01 ,37.0,4.9,23.355164,85.324097,23.465164,85.434097,02-03-2022,fog,jam,0,drinks,motorcycle,1.0,yes,metropolitian,46,RANCHI,2,3,wednesday,0,10.0,19.0,evening,16.60119759495163,very_long
SURRES05DEL02 ,24.0,4.1,21.175104,72.804342,21.195104,72.824342,01-04-2022,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,21,SUR,1,4,friday,0,10.0,9.0,morning,3.040649953439472,short
HYDRES02DEL01 ,21.0,4.7,17.41233,78.449654,17.52233,78.559654,23-03-2022,sandstorms,low,0,drinks,motorcycle,0.0,no,metropolitian,17,HYD,23,3,wednesday,0,10.0,22.0,night,16.90375725452544,very_long
JAPRES07DEL03 ,30.0,4.9,26.766536,75.837333,26.826536,75.897333,13-03-2022,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,29,JAP,13,3,sunday,1,10.0,23.0,night,8.942954308598226,medium
ALHRES15DEL02 ,20.0,5.0,25.449872,81.836167,25.529872,81.916167,18-02-2022,fog,medium,2,drinks,scooter,1.0,no,urban,29,ALH,18,2,friday,0,5.0,18.0,evening,11.983647402103102,long
DEHRES17DEL02 ,36.0,4.0,30.327968,78.046106,30.347968,78.066106,11-02-2022,stormy,low,0,snack,motorcycle,0.0,no,metropolitian,27,DEH,11,2,friday,0,10.0,8.0,morning,2.937629655887633,short
BANGRES07DEL01 ,35.0,4.4,12.978453,77.643685,13.048453,77.713685,14-03-2022,sandstorms,medium,0,meal,motorcycle,2.0,no,metropolitian,41,BANG,14,3,monday,0,15.0,18.0,evening,10.867300462045835,long
ALHRES15DEL02 ,,,25.449872,81.836167,25.469872,81.856167,17-02-2022,sandstorms,low,2,meal,electric_scooter,1.0,no,metropolitian,16,ALH,17,2,thursday,0,,,,2.9962476549661887,short
BANGRES06DEL02 ,20.0,5.0,12.979096,77.640625,13.109096,77.770625,25-03-2022,sandstorms,low,1,snack,scooter,0.0,no,metropolitian,13,BANG,25,3,friday,0,10.0,23.0,night,20.180911382710004,very_long
JAPRES20DEL02 ,26.0,4.7,26.956431,75.776649,27.006431,75.826649,05-04-2022,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,26,JAP,5,4,tuesday,0,10.0,19.0,evening,7.447061074885405,medium
MYSRES09DEL02 ,33.0,4.9,12.323194,76.630583,12.373194,76.680583,03-03-2022,cloudy,low,1,meal,scooter,1.0,no,metropolitian,15,MYS,3,3,thursday,0,5.0,22.0,night,7.772253320446165,medium
RANCHIRES15DEL01 ,28.0,4.6,23.369746,85.33982,23.439746,85.40982,06-03-2022,fog,low,2,meal,scooter,1.0,no,metropolitian,28,RANCHI,6,3,sunday,1,10.0,22.0,night,10.564596934158217,long
BANGRES02DEL02 ,35.0,4.5,12.970221,77.645396,12.990221,77.665396,15-03-2022,windy,low,1,snack,motorcycle,1.0,no,urban,29,BANG,15,3,tuesday,0,10.0,8.0,morning,3.1051455399287056,short
INDORES04DEL03 ,,,22.753659,75.903365,22.843659,75.993365,25-03-2022,fog,low,2,meal,scooter,1.0,no,metropolitian,27,INDO,25,3,friday,0,,,,13.61117180523985,long
MUMRES17DEL03 ,38.0,4.7,19.121999,72.908493,19.181999,72.968493,05-04-2022,sunny,jam,1,snack,scooter,0.0,no,metropolitian,17,MUM,5,4,tuesday,0,15.0,19.0,evening,9.177805335295872,medium
VADRES09DEL02 ,36.0,4.9,,,,,17-03-2022,sandstorms,medium,1,meal,motorcycle,,no,metropolitian,25,VAD,17,3,thursday,0,15.0,17.0,afternoon,,
ALHRES11DEL03 ,26.0,4.6,,,,,15-02-2022,cloudy,low,2,buffet,electric_scooter,1.0,no,metropolitian,13,ALH,15,2,tuesday,0,5.0,22.0,night,,
AGRRES010DEL02 ,21.0,4.7,27.163303,78.057044,27.293303,78.187044,16-02-2022,stormy,jam,1,meal,scooter,1.0,no,urban,29,AGR,16,2,wednesday,0,10.0,21.0,night,19.34348721744278,very_long
HYDRES17DEL01 ,39.0,4.7,17.451976,78.385883,17.461976,78.395883,17-03-2022,sandstorms,low,2,meal,electric_scooter,1.0,no,metropolitian,28,HYD,17,3,thursday,0,5.0,10.0,morning,1.5367469794092732,short
BANGRES08DEL03 ,25.0,5.0,12.906229,77.596791,12.936229,77.626791,28-03-2022,sunny,low,2,drinks,scooter,0.0,no,metropolitian,16,BANG,28,3,monday,0,15.0,0.0,,4.65825552423237,short
ALHRES02DEL03 ,34.0,4.7,25.453436,81.833167,25.513436,81.893167,17-02-2022,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,25,ALH,17,2,thursday,0,5.0,18.0,evening,8.98795190159686,medium
MYSRES03DEL03 ,,,12.299524,76.64262,12.329524,76.67262,15-03-2022,fog,medium,0,meal,motorcycle,1.0,no,metropolitian,26,MYS,15,3,tuesday,0,,,,4.66364460686909,short
MUMRES19DEL01 ,29.0,4.0,19.131141,72.813074,19.241141,72.923074,27-03-2022,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,42,MUM,27,3,sunday,1,15.0,19.0,evening,16.824331819052116,very_long
CHENRES11DEL03 ,26.0,5.0,13.064181,80.236442,13.094181,80.266442,21-03-2022,sandstorms,jam,2,snack,electric_scooter,0.0,no,metropolitian,19,CHEN,21,3,monday,0,5.0,21.0,night,4.656811824870756,short
MYSRES11DEL03 ,21.0,4.4,12.323225,76.630028,12.413225,76.720028,04-04-2022,windy,jam,0,buffet,motorcycle,1.0,no,metropolitian,33,MYS,4,4,monday,0,15.0,19.0,evening,13.989532157306375,long
JAPRES17DEL02 ,24.0,4.7,26.892312,75.806896,26.912312,75.826896,03-04-2022,fog,low,1,buffet,scooter,0.0,no,urban,11,JAP,3,4,sunday,1,5.0,10.0,morning,2.979750394372844,short
COIMBRES03DEL02 ,22.0,4.9,11.025083,77.015393,11.045083,77.035393,26-03-2022,windy,low,1,snack,motorcycle,0.0,no,urban,14,COIMB,26,3,saturday,1,10.0,10.0,morning,3.1161272207711526,short
SURRES05DEL03 ,21.0,4.9,21.175104,72.804342,21.265104,72.894342,23-03-2022,stormy,jam,2,meal,motorcycle,0.0,no,metropolitian,20,SUR,23,3,wednesday,0,10.0,22.0,night,13.681416111912892,long
RANCHIRES02DEL02 ,37.0,4.8,,,,,08-03-2022,stormy,low,1,buffet,scooter,1.0,no,metropolitian,22,RANCHI,8,3,tuesday,0,5.0,22.0,night,,
HYDRES07DEL01 ,26.0,4.9,17.424114,78.347554,17.464114,78.387554,19-03-2022,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,13,HYD,19,3,saturday,1,10.0,16.0,afternoon,6.147194518583352,medium
MUMRES14DEL02 ,39.0,4.9,19.1813,72.836191,19.2013,72.856191,17-03-2022,fog,high,2,snack,scooter,1.0,no,metropolitian,32,MUM,17,3,thursday,0,15.0,11.0,morning,3.058924545938562,short
BANGRES11DEL02 ,,,12.934365,77.616155,13.064365,77.746155,27-03-2022,,,0,meal,motorcycle,1.0,no,metropolitian,45,BANG,27,3,sunday,1,,,,20.182685858169084,very_long
JAPRES08DEL03 ,30.0,4.0,26.910262,75.783013,27.050262,75.923013,12-03-2022,stormy,jam,0,buffet,motorcycle,3.0,no,metropolitian,49,JAP,12,3,saturday,1,5.0,21.0,night,20.851862908260976,very_long
BANGRES04DEL01 ,25.0,4.9,12.98041,77.640489,13.02041,77.680489,24-03-2022,stormy,high,0,buffet,motorcycle,1.0,no,urban,16,BANG,24,3,thursday,0,10.0,12.0,morning,6.210045163136143,medium
VADRES010DEL02 ,28.0,4.6,22.310329,73.169083,22.330329,73.189083,13-03-2022,fog,low,1,buffet,scooter,0.0,no,metropolitian,16,VAD,13,3,sunday,1,10.0,8.0,morning,3.0295373875696914,short
CHENRES01DEL01 ,32.0,4.9,13.005801,80.250744,13.045801,80.290744,01-04-2022,stormy,high,2,drinks,scooter,1.0,no,metropolitian,25,CHEN,1,4,friday,0,5.0,13.0,afternoon,6.209735433842075,medium
KOCRES18DEL02 ,21.0,4.6,9.957144,76.296783,10.037144,76.376783,12-02-2022,stormy,jam,0,meal,motorcycle,1.0,no,metropolitian,34,KOC,12,2,saturday,1,5.0,21.0,night,12.485127762332828,long
AURGRES11DEL03 ,23.0,4.7,,,,,17-02-2022,windy,jam,1,meal,motorcycle,0.0,no,urban,15,AURG,17,2,thursday,0,5.0,20.0,evening,,
MYSRES18DEL03 ,26.0,4.9,12.337928,76.617889,12.397928,76.677889,30-03-2022,sandstorms,jam,2,drinks,motorcycle,1.0,no,metropolitian,15,MYS,30,3,wednesday,0,10.0,22.0,night,9.326360257118816,medium
MUMRES11DEL01 ,31.0,4.3,18.994237,72.825553,19.004237,72.835553,07-03-2022,windy,low,0,meal,motorcycle,1.0,no,urban,24,MUM,7,3,monday,0,15.0,8.0,morning,1.5302997807730145,short
RANCHIRES14DEL02 ,38.0,4.3,,,,,02-04-2022,windy,medium,0,snack,motorcycle,1.0,no,metropolitian,36,RANCHI,2,4,saturday,1,5.0,17.0,afternoon,,
MUMRES010DEL02 ,34.0,4.9,19.003517,72.82765,19.053517,72.87765,07-03-2022,windy,medium,0,snack,motorcycle,1.0,no,metropolitian,27,MUM,7,3,monday,0,10.0,17.0,afternoon,7.6508628104371885,medium
RANCHIRES17DEL02 ,39.0,4.8,23.374878,85.335739,23.454878,85.415739,20-03-2022,sunny,jam,1,drinks,scooter,0.0,no,urban,15,RANCHI,20,3,sunday,1,15.0,20.0,evening,12.073402311815224,long
COIMBRES16DEL03 ,20.0,4.7,11.010375,76.95295,11.100375,77.04295,02-03-2022,cloudy,jam,0,buffet,motorcycle,0.0,yes,,42,COIMB,2,3,wednesday,0,5.0,19.0,evening,14.022096082518878,long
GOARES08DEL01 ,30.0,4.8,15.556561,73.763633,15.666561,73.873633,16-02-2022,sandstorms,low,0,drinks,motorcycle,0.0,no,metropolitian,27,GOA,16,2,wednesday,0,15.0,23.0,night,16.98179319852616,very_long
COIMBRES01DEL03 ,29.0,4.0,11.016298,76.972076,11.106298,77.062076,12-03-2022,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,40,COIMB,12,3,saturday,1,15.0,20.0,evening,14.0219570899938,long
SURRES17DEL02 ,,,21.149569,72.772697,21.229569,72.852697,06-04-2022,,,3,drinks,electric_scooter,0.0,no,metropolitian,21,SUR,6,4,wednesday,0,,,,12.162428272788048,long
HYDRES14DEL02 ,27.0,4.7,17.426228,78.407495,17.506228,78.487495,20-03-2022,sunny,medium,0,buffet,motorcycle,0.0,no,urban,19,HYD,20,3,sunday,1,15.0,18.0,evening,12.293677673573285,long
MYSRES03DEL01 ,22.0,4.9,12.299524,76.64262,12.309524,76.65262,03-03-2022,sandstorms,low,1,drinks,motorcycle,0.0,no,urban,12,MYS,3,3,thursday,0,10.0,9.0,morning,1.5545771256173964,short
JAPRES18DEL03 ,33.0,4.5,26.913987,75.752891,27.003987,75.842891,25-03-2022,stormy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,22,JAP,25,3,friday,0,15.0,17.0,afternoon,13.40589201844524,long
MUMRES12DEL03 ,24.0,5.0,19.207222,72.972281,19.267222,73.032281,07-03-2022,sunny,low,1,drinks,motorcycle,0.0,no,metropolitian,19,MUM,7,3,monday,0,10.0,22.0,night,9.175565157006737,medium
KNPRES11DEL03 ,34.0,4.5,26.474986,80.342796,26.504986,80.372796,11-02-2022,windy,jam,2,buffet,motorcycle,1.0,no,metropolitian,28,KNP,11,2,friday,0,10.0,21.0,night,4.476810954148582,short
BANGRES05DEL02 ,34.0,4.7,12.970324,77.645748,13.020324,77.695748,05-03-2022,fog,jam,1,buffet,motorcycle,0.0,no,metropolitian,31,BANG,5,3,saturday,1,5.0,19.0,evening,7.7626338661018774,medium
RANCHIRES19DEL02 ,20.0,4.4,23.333017,85.3172,23.413017,85.3972,18-03-2022,fog,medium,2,drinks,scooter,1.0,no,metropolitian,37,RANCHI,18,3,friday,0,5.0,17.0,afternoon,12.075147204184725,long
INDORES17DEL03 ,20.0,4.8,22.761226,75.887522,22.851226,75.977522,02-03-2022,sunny,medium,0,snack,motorcycle,0.0,no,metropolitian,16,INDO,2,3,wednesday,0,5.0,17.0,afternoon,13.61082462242586,long
BANGRES13DEL02 ,32.0,3.9,12.935662,77.61413,13.065662,77.74413,14-03-2022,stormy,jam,1,meal,scooter,2.0,no,metropolitian,39,BANG,14,3,monday,0,15.0,21.0,night,20.182634488293672,very_long
INDORES19DEL03 ,35.0,4.8,22.745536,75.893106,22.805536,75.953106,05-03-2022,fog,low,1,drinks,motorcycle,1.0,no,metropolitian,19,INDO,5,3,saturday,1,10.0,22.0,night,9.074821802568852,medium
AGRRES14DEL02 ,39.0,4.8,27.16185,78.040165,27.21185,78.090165,15-02-2022,sunny,jam,0,drinks,motorcycle,1.0,no,metropolitian,21,AGR,15,2,tuesday,0,10.0,20.0,evening,7.441026180219728,medium
LUDHRES010DEL03 ,28.0,4.9,30.89286,75.822199,31.03286,75.962199,16-02-2022,stormy,medium,1,buffet,scooter,0.0,no,metropolitian,27,LUDH,16,2,wednesday,0,15.0,17.0,afternoon,20.506954885363346,very_long
VADRES11DEL01 ,38.0,4.7,22.308096,73.167753,22.318096,73.177753,05-04-2022,cloudy,low,1,snack,scooter,0.0,no,metropolitian,18,VAD,5,4,tuesday,0,10.0,11.0,morning,1.5148048951935007,short
VADRES010DEL01 ,33.0,4.6,22.310329,73.169083,22.350329,73.209083,28-03-2022,sunny,high,0,snack,motorcycle,1.0,no,metropolitian,28,VAD,28,3,monday,0,15.0,13.0,afternoon,6.058874461145507,medium
JAPRES16DEL03 ,34.0,4.3,26.849596,75.800512,26.939596,75.890512,25-03-2022,cloudy,jam,2,meal,scooter,1.0,no,metropolitian,47,JAP,25,3,friday,0,10.0,21.0,night,13.409281444578205,long
CHENRES12DEL01 ,,,12.972793,80.249982,12.982793,80.259982,01-04-2022,sandstorms,high,1,snack,scooter,0.0,no,urban,15,CHEN,1,4,friday,0,,,,1.5525801593211894,short
BANGRES16DEL03 ,34.0,4.2,13.029198,77.570997,13.059198,77.600997,28-03-2022,windy,medium,0,buffet,motorcycle,1.0,no,urban,35,BANG,28,3,monday,0,5.0,18.0,evening,4.65713301884333,short
VADRES05DEL02 ,31.0,4.7,22.310526,73.170937,22.390526,73.250937,20-03-2022,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,41,VAD,20,3,sunday,1,10.0,23.0,night,12.116939023592712,long
VADRES14DEL02 ,33.0,4.6,22.311603,73.165012,22.361603,73.215012,09-03-2022,cloudy,jam,1,meal,scooter,1.0,no,urban,26,VAD,9,3,wednesday,0,5.0,21.0,night,7.57343592001983,medium
LUDHRES18DEL02 ,27.0,4.6,30.890184,75.829615,30.910184,75.849615,13-02-2022,sandstorms,low,1,drinks,scooter,0.0,no,urban,12,LUDH,13,2,sunday,1,15.0,11.0,morning,2.9303798276290447,short
KOCRES19DEL02 ,37.0,4.8,9.960846,76.293936,10.090846,76.423936,12-02-2022,fog,jam,0,snack,motorcycle,1.0,yes,metropolitian,52,KOC,12,2,saturday,1,15.0,21.0,night,20.2874478147303,very_long
MYSRES02DEL03 ,33.0,4.6,12.304569,76.643622,12.394569,76.733622,14-03-2022,sandstorms,medium,0,meal,motorcycle,2.0,no,,40,MYS,14,3,monday,0,5.0,18.0,evening,13.99001950805727,long
MUMRES17DEL03 ,23.0,5.0,19.121999,72.908493,19.211999,72.998493,25-03-2022,windy,low,2,buffet,electric_scooter,1.0,no,metropolitian,17,MUM,25,3,friday,0,15.0,23.0,night,13.766116995711348,long
DEHRES16DEL02 ,20.0,4.7,30.342509,78.061187,30.472509,78.191187,18-02-2022,fog,low,0,snack,motorcycle,1.0,no,metropolitian,24,DEH,18,2,friday,0,15.0,22.0,night,19.088793977182952,very_long
RANCHIRES11DEL01 ,38.0,4.6,23.359194,85.325447,23.399194,85.365447,01-03-2022,cloudy,high,0,meal,motorcycle,0.0,no,urban,31,RANCHI,1,3,tuesday,0,15.0,13.0,afternoon,6.03744523636816,medium
